lokalita;plocha;kmen;mod_vys
60000794;1;20;12,5
60000794;1;21;16,4
60000794;1;22;14,8
60000794;1;23;28,0
60000797;1;1;22,8
60000797;1;2;22,1
60000797;1;3;23,4
60000797;1;4;22,3
60000797;1;5;22,7
60000797;1;6;23,6
60000797;1;7;23,5
60000797;1;8;23,7
60000797;1;9;25,5
60000797;1;10;24,4
70175479;1;2;13,9
70175479;1;3;9,6
70175479;1;4;7,5
70175479;1;6;7,6
70175479;1;11;6,0
70175479;1;13;12,5
70185497;1;2;17,0
70188573;1;1;29,1
70188573;1;2;18,7
70188573;1;3;26,7
70188573;1;4;32,9
70188573;1;5;27,8
70188573;1;7;28,4
70188573;1;8;34,7
70188573;1;9;29,1
70188573;1;10;29,0
70188573;1;11;16,6
70194535;1;1;18,9
70194535;1;2;11,6
70194535;1;3;17,6
70194535;1;5;16,0
70194535;1;6;18,0
70194535;1;7;17,7
70194535;1;8;19,2
70194535;1;9;15,3
70194535;1;10;13,1
70194535;1;11;13,2
70194535;1;12;14,1
70194535;1;14;14,1
70194535;1;15;11,4
70194535;1;16;12,1
70194535;1;17;15,2
70194535;1;19;11,6
70194535;1;20;17,6
70194591;1;1;30,7
70194591;1;4;33,2
70194591;1;9;34,1
70196513;1;1;18,0
70196513;1;2;14,8
70196513;1;3;14,7
70196513;1;4;14,8
70196513;1;5;12,6
70196513;1;6;14,0
70196513;1;7;19,6
70196513;1;8;13,5
70196513;1;9;20,9
70196513;1;11;17,2
70196513;1;12;15,6
70196513;1;13;11,6
70196521;1;1;14,9
70196521;1;2;16,9
70196521;1;3;15,5
70196521;1;4;13,5
70196521;1;5;17,3
70196521;1;6;14,3
70196521;1;7;14,6
70196521;1;10;16,2
70196521;1;11;19,7
70196521;1;12;19,0
70196521;1;13;15,2
70196521;1;14;17,8
70196521;1;15;22,9
70196521;1;16;22,8
70196521;1;18;24,8
70196521;1;20;7,9
70196521;1;21;16,1
70196521;1;22;18,8
70196521;1;23;19,0
70196577;1;1;23,9
70196577;1;2;20,1
70196577;1;3;28,5
70196577;1;4;29,6
70196577;1;5;27,9
70196577;1;6;26,0
70196577;1;8;31,5
70196577;1;9;23,4
70196577;1;10;19,3
70196577;1;11;30,2
70196577;1;12;21,1
70196577;1;13;16,0
70196577;1;14;33,1
70196577;1;15;26,8
70196577;1;16;26,6
70196577;1;18;30,7
70196577;1;19;30,7
70196577;1;20;26,1
70196577;1;22;30,4
70196577;1;23;25,8
70196577;1;24;26,1
70201514;1;1;8,4
70201514;1;3;13,2
70201514;1;4;13,5
70201514;1;5;12,2
70201514;1;6;13,2
70201514;1;7;14,1
70201514;1;8;14,3
70201514;1;9;13,7
70201514;1;10;14,0
70201514;1;11;11,2
70201514;1;12;11,7
70201514;1;13;12,8
70201562;1;3;12,8
70201562;1;8;6,8
70201562;1;9;8,9
70201562;1;12;26,8
70202547;1;1;24,7
70202547;1;2;25,8
70202547;1;3;23,9
70202547;1;4;22,7
70202547;1;6;24,8
70202547;1;7;25,1
70202547;1;8;27,5
70202547;1;9;27,3
70202547;1;10;27,1
70202547;1;11;25,3
70202547;1;12;24,0
70202547;1;13;27,3
70202547;1;14;26,7
70202547;1;15;26,5
70202547;1;16;25,2
70202547;1;17;25,8
70202603;1;1;17,2
70202603;1;2;16,1
70202603;1;3;14,3
70202603;1;4;18,7
70202603;1;5;14,5
70202603;1;6;14,9
70202603;1;7;16,6
70202603;1;9;16,0
70202603;1;10;15,1
70202603;1;11;15,0
70202603;1;12;16,9
70202603;1;13;17,2
70202603;1;14;15,1
70202603;1;15;17,8
70202603;1;16;14,0
70202603;1;17;13,9
70202603;1;18;34,3
70202603;1;19;33,7
70203571;1;1;18,1
70203571;1;3;13,5
70203571;1;4;12,6
70203571;1;5;15,9
70203571;1;6;14,1
70203571;1;7;14,0
70203571;1;13;26,3
70203571;1;17;16,7
70203571;1;18;20,6
70205477;1;1;13,0
70205477;1;2;11,2
70205477;1;3;13,4
70205477;1;4;11,8
70205477;1;5;8,1
70205477;1;6;13,9
70205477;1;7;16,4
70205477;1;9;11,3
70205477;1;10;11,8
70205477;1;11;11,1
70205477;1;12;14,0
70205477;1;13;13,3
70209485;1;1;11,5
70209485;1;2;7,3
70209485;1;3;10,0
70209485;1;4;13,9
70209485;1;5;11,2
70209485;1;6;11,5
70209485;1;7;14,1
70209485;1;8;8,0
70209485;1;9;12,1
70209485;1;10;12,6
70209485;1;11;11,9
70210574;1;1;19,6
70210574;1;2;11,5
70210574;1;4;12,3
70210574;1;6;15,2
70210574;1;8;15,7
70210574;1;14;17,2
70210598;1;1;8,9
70210598;1;2;6,8
70210606;1;6;19,9
70215476;1;1;13,2
70215476;1;2;19,4
70215476;1;3;16,6
70215476;1;4;14,2
70215476;1;5;11,2
70215476;1;6;12,1
70215476;1;7;14,5
70215476;1;8;15,5
70215476;1;9;11,0
70215476;1;10;19,1
70215476;1;11;19,0
70215476;1;12;13,1
70215476;1;13;12,6
70215476;1;14;10,8
70215476;1;15;12,5
70215476;1;16;13,6
70215476;1;17;12,1
70219466;1;1;14,4
70219466;1;3;25,2
70219466;1;4;23,1
70219466;1;5;23,0
70219466;1;6;16,1
70219466;1;9;25,3
70219466;1;10;22,1
70219466;1;11;16,4
70219466;1;12;22,4
70219466;1;13;25,4
70219466;1;16;24,0
70221494;1;1;26,3
70221494;1;2;20,9
70221494;1;3;26,3
70221494;1;4;20,3
70221494;1;5;26,7
70221494;1;6;28,7
70221494;1;7;23,8
70221494;1;8;28,3
70221494;1;9;15,0
70221494;1;10;29,1
70221494;1;11;19,9
70223488;1;1;8,1
70223488;1;2;14,3
70223488;1;3;24,8
70223488;1;4;23,2
70223488;1;5;25,9
70223488;1;6;21,2
70223488;1;7;14,3
70223488;1;8;16,9
70223488;1;9;16,9
70223488;1;10;14,4
70223488;1;11;8,5
70223488;1;12;18,9
70223488;1;13;22,5
70223488;1;14;17,9
70223488;1;15;20,3
70223488;1;16;22,7
70227547;1;1;15,5
70227547;1;2;16,5
70227547;1;3;12,7
70227547;1;4;15,8
70227547;1;6;16,5
70227547;1;7;15,1
70227547;1;8;14,8
70227547;1;9;15,1
70227547;1;10;20,7
70227547;1;11;10,1
70227547;1;12;10,2
70227547;1;13;10,4
70227547;1;14;10,3
70227547;1;15;11,9
70227547;1;16;11,0
70227547;1;17;11,8
70227547;1;18;11,6
70227547;1;19;11,1
70227547;1;20;12,4
70227547;1;24;12,2
70227547;1;25;12,9
70227547;1;26;15,4
70230500;1;1;19,6
70230500;1;2;14,2
70230500;1;4;15,5
70230500;1;6;18,4
70230500;1;8;18,4
70230500;1;9;14,6
70230500;1;10;15,7
70230500;1;13;16,5
70230500;1;14;19,0
70230500;1;15;15,9
70230500;1;16;16,4
70230500;1;17;14,0
70230500;1;18;18,6
70230500;1;19;18,8
70230500;1;20;9,8
70230500;1;21;17,6
70230500;1;22;17,7
70230500;1;23;23,1
70230500;1;24;21,5
70233478;1;1;17,2
70233478;1;2;20,2
70233478;1;3;16,9
70233478;1;4;15,5
70233478;1;5;19,5
70233478;1;6;18,9
70233478;1;7;16,9
70233478;1;8;20,1
70233478;1;9;17,9
70233478;1;10;13,6
70236544;1;1;12,1
70236544;1;2;18,8
70236544;1;3;12,3
70236544;1;7;11,4
70236544;1;8;19,4
70236544;1;9;19,5
70236544;1;10;16,8
70236544;1;11;18,9
70236544;1;12;18,5
70236544;1;13;16,5
70236544;1;14;18,8
70236544;1;19;14,3
70237489;1;1;9,4
70237489;1;2;8,7
70237489;1;3;14,8
70237489;1;4;23,3
70237489;1;5;16,7
70237489;1;6;14,0
70237489;1;7;17,9
70237489;1;8;17,8
70237489;1;12;15,0
70237489;1;13;14,3
70240477;1;1;20,9
70240477;1;2;18,6
70240477;1;3;18,6
70240477;1;4;14,7
70240477;1;14;24,7
70240509;1;1;13,2
70240509;1;2;12,6
70240509;1;3;14,6
70240509;1;4;12,7
70240509;1;5;15,1
70240509;1;6;14,2
70240509;1;8;14,9
70240509;1;10;14,7
70240509;1;11;13,8
70240509;1;12;12,4
70240509;1;13;12,5
70240509;1;15;12,7
70240509;1;17;14,0
70240509;1;19;18,6
70240509;1;20;18,4
70240509;1;21;15,5
70240509;1;22;15,7
70240509;1;23;13,1
70240509;1;26;9,9
70240509;1;27;11,8
70240589;1;1;6,3
70241627;1;1;11,4
70241627;1;3;10,5
70241627;1;4;23,6
70241627;1;6;13,8
70241627;1;7;13,5
70241627;1;8;16,9
70241627;1;9;16,7
70241627;1;10;14,8
70241627;1;13;15,4
70241627;1;14;14,8
70241627;1;15;23,3
70241627;1;16;22,3
70241627;1;18;21,8
70245529;1;1;24,3
70245529;1;2;16,7
70245529;1;3;13,7
70245529;1;4;18,9
70245529;1;5;22,4
70245529;1;6;10,8
70245529;1;7;18,4
70245529;1;8;22,5
70245529;1;9;24,5
70245529;1;10;20,0
70245529;1;11;15,5
70245529;1;12;19,8
70245529;1;13;23,8
70245529;1;14;16,6
70245529;1;15;21,3
70245529;1;16;15,5
70245529;1;17;14,0
70245529;1;18;21,9
70245529;1;19;19,9
70245529;1;20;16,3
70245529;1;21;20,1
70247507;1;1;19,9
70247507;1;2;13,9
70247507;1;3;14,8
70247507;1;4;14,3
70247507;1;5;17,2
70247507;1;6;13,8
70247507;1;7;15,9
70247507;1;8;14,6
70247507;1;10;15,7
70247507;1;11;13,9
70247507;1;12;18,1
70247507;1;13;20,2
70247507;1;14;14,7
70247507;1;15;13,8
70247507;1;17;14,6
70247507;1;18;22,0
70247507;1;19;16,6
70247507;1;20;14,9
70247507;1;21;13,2
70247507;1;22;10,7
70247507;1;23;21,8
70248484;1;1;17,9
70248484;1;3;16,3
70248484;1;5;15,2
70248484;1;7;15,3
70248484;1;9;13,6
70248484;1;10;16,2
70248596;1;1;28,9
70249529;1;1;13,7
70249529;1;2;14,0
70249529;1;3;8,7
70249529;1;4;20,7
70249529;1;5;27,2
70249529;1;6;25,7
70249529;1;7;15,4
70249577;1;1;19,2
70249577;1;2;35,1
70249577;1;3;25,7
70249577;1;4;9,4
70249577;1;5;21,6
70249577;1;6;15,4
70249577;1;7;15,7
70249577;1;8;30,3
70249577;1;9;24,0
70249577;1;10;24,3
70250594;1;1;20,8
70250594;1;2;10,9
70251572;1;1;25,5
70251620;1;2;17,5
70251620;1;3;14,2
70251620;1;4;18,6
70251620;1;5;15,6
70251620;1;6;18,5
70251620;1;7;18,5
70251620;1;8;18,3
70251620;1;9;23,8
70251620;1;10;18,4
70251620;1;11;17,9
70251620;1;12;15,2
70251620;1;14;21,8
70251644;1;1;16,6
70251644;1;2;19,7
70251644;1;3;19,1
70251644;1;6;16,4
70251644;1;7;19,5
70251644;1;10;19,5
70251644;1;14;21,5
70251644;1;15;13,1
70251644;1;17;21,9
70251644;1;18;21,7
70251644;1;19;20,8
70251644;1;20;21,5
70251644;1;21;13,9
70254508;1;1;7,3
70254508;1;2;8,4
70254508;1;7;7,8
70254508;1;8;9,0
70255557;1;1;8,1
70255557;1;2;25,2
70255557;1;3;28,3
70255557;1;5;10,6
70255557;1;6;27,3
70255557;1;7;9,3
70255557;1;8;15,2
70255557;1;9;25,3
70255557;1;10;28,0
70255557;1;11;14,0
70255557;1;12;24,6
70255557;1;13;24,6
70255557;1;22;28,3
70256542;1;1;12,1
70256542;1;2;17,5
70256542;1;3;16,5
70256542;1;4;17,7
70256542;1;5;22,9
70256542;1;6;23,7
70256542;1;7;25,9
70256542;1;8;32,5
70256542;1;9;25,9
70256542;1;10;25,7
70256542;1;11;18,7
70256542;1;12;27,9
70256542;1;13;24,2
70256542;1;14;21,0
70258500;1;1;17,9
70258500;1;2;19,4
70258500;1;3;18,8
70258500;1;4;18,8
70258500;1;5;16,5
70258500;1;6;16,4
70258500;1;7;20,1
70258596;1;1;18,3
70258596;1;2;7,8
70258596;1;3;14,8
70258596;1;4;14,0
70258596;1;5;12,7
70258596;1;6;17,1
70258596;1;7;13,2
70258596;1;8;19,0
70258596;1;9;16,5
70258596;1;10;18,5
70258596;1;11;19,3
70258596;1;12;20,2
70258596;1;13;6,8
70258596;1;14;12,0
70258596;1;15;13,5
70258596;1;18;18,0
70258612;1;1;24,5
70258612;1;2;17,1
70258612;1;3;24,1
70258612;1;4;26,5
70258612;1;5;27,4
70258612;1;7;24,9
70258612;1;8;16,7
70258612;1;9;17,7
70258612;1;10;26,2
70258612;1;11;23,4
70258620;1;2;15,9
70258620;1;3;18,6
70258620;1;4;19,0
70258620;1;7;13,4
70258620;1;8;21,1
70258620;1;9;23,5
70258620;1;10;14,3
70258620;1;11;19,3
70258620;1;15;16,5
70258620;1;16;15,4
70258620;1;17;18,8
70258620;1;18;20,1
70258620;1;21;20,7
70258620;1;23;14,5
70258620;1;24;21,3
70258620;1;25;16,3
70258660;1;1;18,8
70258660;1;3;18,0
70258660;1;4;23,9
70258660;1;5;23,2
70258660;1;6;22,7
70258660;1;8;17,8
70258660;1;9;18,5
70258660;1;10;24,1
70258660;1;11;16,5
70258660;1;12;25,1
70258660;1;13;30,0
70258660;1;14;30,5
70258660;1;16;26,7
70258660;1;17;18,1
70260574;1;1;10,9
70260574;1;2;19,3
70260574;1;3;19,7
70260574;1;4;19,3
70260574;1;5;19,3
70260574;1;6;17,6
70260574;1;7;20,0
70260574;1;8;12,9
70260574;1;9;15,5
70260574;1;10;15,7
70260574;1;11;16,0
70260574;1;15;17,8
70260574;1;16;20,0
70260574;1;17;20,9
70260574;1;18;17,7
70260574;1;19;14,4
70260574;1;20;13,6
70260574;1;21;18,5
70260574;1;22;16,6
70260574;1;23;19,2
70260574;1;24;19,5
70260574;1;25;13,8
70260574;1;26;20,4
70260582;1;1;23,1
70260582;1;2;24,7
70260582;1;3;14,9
70260582;1;4;16,9
70260582;1;5;14,8
70260582;1;6;21,2
70260582;1;7;24,5
70260582;1;8;20,6
70260582;1;9;9,3
70260582;1;10;15,7
70260582;1;11;18,8
70260582;1;12;25,8
70260582;1;13;18,7
70260582;1;14;13,6
70260582;1;15;30,6
70260582;1;16;16,5
70260582;1;17;25,1
70260582;1;18;25,9
70263523;1;1;8,0
70263523;1;2;8,9
70263523;1;3;8,0
70263523;1;4;18,2
70263523;1;5;15,3
70263523;1;6;13,8
70263523;1;7;12,9
70264612;1;1;8,7
70264612;1;2;17,5
70264612;1;3;13,4
70264612;1;6;13,4
70264612;1;8;11,0
70264612;1;9;14,0
70264612;1;10;12,8
70264612;1;12;15,3
70264612;1;13;13,0
70264612;1;14;16,5
70264612;1;17;15,4
70264612;1;19;11,7
70265575;1;1;19,6
70265575;1;2;20,0
70265575;1;3;20,2
70265575;1;4;17,0
70265575;1;5;18,3
70265575;1;6;16,9
70265575;1;7;13,4
70265575;1;8;15,0
70265575;1;9;16,9
70265575;1;10;13,1
70265575;1;11;13,7
70265575;1;13;15,1
70265575;1;14;20,7
70265575;1;15;22,1
70265575;1;16;21,9
70265575;1;17;14,2
70265575;1;18;16,0
70265575;1;20;15,3
70266664;1;1;11,4
70266664;1;2;10,2
70266664;1;3;30,5
70266664;1;4;33,2
70267514;1;1;10,4
70267514;1;2;15,3
70267514;1;3;18,0
70267514;1;4;14,8
70267514;1;5;17,6
70267514;1;6;22,1
70267514;1;7;18,4
70267514;1;8;17,6
70267514;1;9;14,3
70267514;1;10;11,9
70267514;1;11;16,1
70267514;1;12;21,9
70267514;1;13;15,4
70267514;1;14;18,5
70267514;1;15;22,6
70267514;1;16;18,5
70267514;1;17;17,8
70267514;1;18;15,9
70267514;1;19;17,7
70267514;1;25;23,5
70267514;1;26;13,1
70267562;1;1;16,4
70267562;1;2;16,2
70267562;1;3;16,6
70267562;1;4;16,7
70267562;1;5;10,5
70267562;1;6;9,7
70267562;1;7;15,4
70267562;1;8;15,0
70267562;1;9;15,8
70267562;1;10;16,5
70267562;1;11;13,4
70267562;1;12;17,4
70267562;1;13;16,2
70267562;1;14;14,3
70267562;1;15;15,7
70267562;1;16;15,9
70267562;1;17;13,5
70267562;1;18;13,1
70267562;1;19;15,2
70267562;1;20;13,0
70267562;1;21;13,3
70267562;1;22;14,9
70267562;1;23;14,7
70267650;1;1;22,1
70267650;1;2;24,1
70267650;1;3;22,2
70267650;1;4;30,6
70267650;1;5;29,6
70267650;1;6;18,4
70267650;1;7;29,7
70267650;1;8;28,9
70267650;1;9;27,7
70267650;1;12;24,2
70267650;1;13;31,1
70267650;1;14;26,9
70268635;1;1;10,8
70268635;1;2;24,0
70268635;1;4;22,8
70268635;1;5;12,7
70268635;1;7;13,2
70268635;1;8;22,0
70268635;1;9;14,1
70268635;1;10;22,9
70268635;1;11;20,3
70268635;1;12;14,0
70268635;1;13;23,8
70268635;1;14;22,9
70272496;1;1;20,4
70272496;1;2;25,9
70272496;1;3;21,8
70272496;1;4;22,5
70272496;1;5;22,9
70272496;1;6;22,9
70272496;1;7;23,9
70272496;1;8;23,9
70272496;1;9;28,0
70272496;1;10;20,8
70272496;1;11;19,5
70272496;1;12;24,4
70272496;1;13;24,4
70272496;1;23;14,6
70272496;1;24;15,2
70272512;1;1;19,7
70272512;1;2;17,6
70272512;1;3;10,5
70272512;1;4;17,5
70272512;1;5;18,3
70272512;1;6;13,8
70272512;1;7;19,3
70272512;1;8;18,5
70272512;1;9;16,3
70272512;1;10;18,3
70274500;1;1;18,6
70274500;1;2;16,0
70274500;1;3;15,6
70274500;1;5;21,6
70274500;1;6;18,5
70274500;1;7;16,8
70274500;1;8;22,1
70274500;1;9;17,0
70274500;1;10;16,4
70274500;1;11;26,7
70274500;1;12;16,9
70274500;1;13;19,8
70274500;1;14;17,7
70274500;1;15;19,0
70274500;1;21;14,8
70274500;1;22;16,3
70274612;1;1;22,6
70274612;1;2;20,7
70274612;1;3;15,1
70274612;1;4;17,3
70274612;1;5;14,7
70274612;1;6;15,7
70274612;1;7;15,4
70274612;1;8;18,9
70274612;1;9;14,5
70274612;1;10;17,5
70274612;1;11;17,1
70274612;1;12;24,4
70274612;1;13;22,2
70274612;1;14;12,7
70274636;1;1;26,5
70274636;1;2;29,0
70274636;1;3;16,8
70274636;1;4;27,9
70274636;1;5;20,9
70274636;1;6;29,4
70274636;1;7;31,0
70274636;1;9;32,3
70274636;1;10;30,2
70274636;1;11;19,9
70274636;1;12;26,3
70274636;1;13;32,4
70274636;1;14;27,9
70276583;1;1;14,1
70276583;1;2;15,7
70276583;1;3;21,3
70276583;1;5;24,8
70276583;1;6;15,0
70276583;1;7;22,1
70276583;1;8;15,2
70276583;1;10;25,0
70276583;1;11;14,4
70276583;1;12;15,7
70276583;1;14;17,9
70276583;1;15;14,8
70276583;1;16;23,7
70276583;1;18;15,1
70276583;1;19;16,9
70276583;1;20;13,6
70276583;1;21;13,2
70276583;1;22;24,6
70276583;1;23;9,4
70276583;1;24;11,6
70276583;1;25;29,5
70276583;1;26;12,9
70276583;1;27;24,3
70276583;1;28;16,3
70276583;1;29;24,0
70276583;1;30;15,9
70276583;1;31;14,5
70276583;1;32;23,4
70276583;1;33;13,5
70276599;1;1;24,7
70276599;1;2;18,1
70276599;1;3;17,3
70276599;1;4;29,4
70276599;1;5;16,1
70276599;1;7;25,7
70276599;1;8;19,7
70276599;1;9;24,2
70276599;1;10;22,3
70276599;1;11;31,5
70276655;1;1;20,6
70276655;1;2;28,6
70276655;1;3;19,8
70276655;1;4;26,8
70276655;1;6;20,0
70276655;1;7;28,9
70276655;1;8;24,9
70276655;1;9;26,5
70276655;1;10;25,2
70276655;1;11;25,7
70276655;1;12;27,9
70276655;1;13;15,2
70276655;1;14;26,0
70276655;1;15;29,1
70276655;1;16;24,8
70276655;1;17;28,1
70276655;1;18;25,2
70276655;1;19;15,4
70278529;1;1;21,7
70278529;1;2;20,9
70278529;1;3;28,1
70279625;1;1;17,9
70279625;1;2;13,3
70279625;1;3;13,7
70279625;1;5;32,3
70279625;1;8;34,9
70280498;1;1;16,7
70280498;1;2;15,7
70280498;1;3;16,0
70280498;1;4;9,7
70280498;1;5;17,5
70280498;1;6;19,2
70280498;1;7;12,4
70280498;1;8;18,2
70280498;1;9;9,7
70280498;1;15;13,6
70280498;1;16;14,7
70280498;1;18;15,5
70281592;1;1;11,2
70281592;1;2;21,1
70281592;1;3;18,8
70281592;1;4;19,2
70281592;1;5;22,0
70281592;1;6;21,8
70281592;1;7;22,1
70281592;1;8;18,7
70281592;1;9;20,2
70281592;1;10;21,2
70281592;1;11;27,2
70281592;1;12;12,0
70281592;1;13;13,1
70281592;1;14;20,6
70281592;1;15;19,7
70281592;1;17;13,5
70281592;1;18;26,0
70282609;1;1;14,7
70282609;1;2;25,1
70282609;1;3;24,7
70282609;1;4;17,5
70282609;1;5;14,8
70282609;1;6;25,8
70282609;1;7;25,3
70282609;1;8;10,3
70282609;1;9;24,3
70282609;1;10;24,5
70282609;1;11;26,6
70282609;1;12;22,9
70282609;1;13;14,1
70282609;1;14;25,4
70282609;1;15;24,7
70282609;1;16;25,5
70282609;1;17;17,0
70282609;1;18;23,9
70282609;1;19;25,5
70282609;1;20;24,1
70282609;1;21;19,0
70282609;1;22;25,2
70282609;1;23;16,2
70282609;1;24;15,4
70282609;1;25;14,4
70282609;1;26;24,7
70284650;1;1;31,0
70284650;1;2;24,9
70284650;1;3;29,6
70284650;1;4;16,9
70284650;1;5;24,7
70284650;1;6;31,5
70284650;1;7;30,8
70284650;1;8;29,5
70284650;1;9;31,0
70284650;1;10;25,4
70284650;1;11;25,5
70284650;1;12;22,2
70284650;1;13;31,0
70284650;1;14;19,8
70284650;1;15;30,8
70284650;1;16;29,9
70284650;1;17;21,7
70284650;1;18;31,0
70284650;1;19;30,9
70284650;1;20;30,4
70284650;1;21;30,7
70284650;1;22;23,9
70284650;1;23;28,7
70284650;1;24;28,5
70286662;1;1;12,6
70286662;1;2;9,4
70286662;1;3;11,2
70286662;1;4;9,5
70286662;1;5;9,1
70286662;1;7;9,5
70286662;1;8;9,0
70286662;1;9;9,3
70286662;1;10;11,8
70286662;1;11;9,8
70286662;1;13;14,3
70288641;1;1;27,3
70288641;1;2;9,8
70288641;1;3;16,4
70288641;1;4;22,0
70288641;1;6;34,1
70288641;1;7;37,4
70288641;1;9;12,6
70289631;1;1;22,9
70289631;1;2;26,7
70289631;1;3;28,7
70289631;1;4;20,4
70289631;1;5;29,3
70289631;1;6;24,4
70289631;1;7;16,8
70289631;1;8;15,6
70289631;1;9;22,1
70289631;1;10;26,0
70289631;1;11;28,4
70289631;1;12;27,8
70291522;1;2;14,8
70291522;1;3;9,0
70291522;1;4;14,2
70291522;1;5;15,2
70291522;1;7;22,2
70291522;1;8;16,8
70291522;1;9;11,5
70291522;1;10;19,2
70291522;1;11;15,2
70291522;1;12;7,8
70291522;1;13;18,5
70291522;1;14;8,5
70291522;1;15;15,0
70291522;1;16;17,5
70291522;1;17;14,0
70291522;1;18;14,3
70291522;1;20;12,0
70291522;1;21;15,5
70291522;1;22;13,0
70291522;1;23;14,9
70291522;1;24;12,3
70291610;1;1;24,6
70291610;1;3;24,2
70291610;1;4;16,2
70291610;1;5;18,1
70291610;1;6;19,3
70291610;1;7;24,6
70291610;1;8;25,3
70291610;1;9;15,7
70291610;1;10;15,8
70291610;1;11;22,2
70291610;1;12;23,3
70294550;1;1;15,0
70294550;1;2;24,4
70294550;1;3;26,0
70294550;1;4;24,1
70294550;1;5;25,4
70294550;1;8;30,7
70295503;1;1;17,7
70295503;1;2;9,3
70295503;1;3;13,7
70295503;1;4;10,5
70295503;1;5;14,8
70296648;1;1;20,7
70296648;1;2;15,5
70296648;1;3;19,3
70296648;1;4;26,1
70296648;1;5;16,6
70296648;1;6;20,5
70296648;1;7;25,1
70296648;1;8;21,8
70296648;1;9;26,2
70296648;1;10;12,4
70296648;1;11;8,8
70296648;1;12;24,6
70296648;1;13;13,2
70297526;1;1;32,5
70297526;1;2;29,6
70297526;1;5;30,4
70298663;1;1;34,2
70298663;1;2;33,6
70298663;1;3;26,4
70298663;1;4;32,8
70298663;1;5;24,1
70298663;1;6;30,3
70298663;1;7;25,4
70298663;1;8;26,3
70298663;1;9;24,2
70298663;1;10;30,7
70298663;1;11;21,9
70300616;1;1;15,3
70300616;1;3;14,9
70300616;1;4;13,9
70300616;1;5;21,8
70300616;1;6;21,8
70300616;1;7;26,2
70300616;1;8;27,0
70300616;1;9;27,0
70300616;1;10;26,7
70300616;1;11;11,2
70301631;1;1;15,6
70301631;1;2;14,2
70301631;1;3;14,2
70301631;1;4;12,7
70301631;1;5;14,6
70301631;1;6;14,8
70301631;1;7;14,8
70301631;1;8;11,2
70301631;1;9;13,9
70301631;1;11;9,7
70301631;1;13;13,1
70301631;1;15;13,4
70301631;1;16;9,6
70301631;1;17;14,1
70301631;1;18;15,9
70301631;1;19;10,5
70301631;1;20;11,8
70301631;1;21;12,9
70301631;1;22;12,9
70303514;1;1;9,4
70303514;1;2;7,2
70303514;1;3;10,9
70303514;1;4;7,8
70303514;1;5;20,1
70303514;1;6;9,2
70303514;1;7;9,7
70303514;1;8;7,2
70303514;1;9;15,8
70303514;1;10;11,6
70303514;1;11;14,3
70303514;1;12;20,3
70303514;1;13;11,0
70303514;1;15;19,9
70303650;1;1;31,5
70304563;1;1;27,7
70304563;1;2;14,9
70304563;1;3;23,4
70304563;1;4;20,8
70304563;1;5;13,3
70304563;1;6;26,8
70307507;1;1;8,7
70307507;1;2;12,1
70307507;1;3;7,3
70307507;1;4;15,2
70307507;1;5;14,5
70307507;1;6;14,9
70307507;1;7;14,7
70307507;1;8;12,8
70307507;1;9;13,6
70307507;1;10;12,6
70307507;1;11;23,0
70307627;1;1;17,8
70307627;1;2;20,6
70307627;1;3;16,3
70307627;1;4;26,2
70307627;1;5;19,4
70307627;1;6;22,5
70307627;1;7;19,8
70307627;1;8;23,3
70307627;1;9;20,5
70307627;1;10;24,6
70307627;1;11;21,8
70307627;1;12;20,9
70307627;1;13;31,3
70307627;1;14;22,0
70307627;1;15;32,6
70307675;1;1;19,6
70307675;1;3;30,4
70307675;1;5;9,3
70308556;1;1;16,8
70308556;1;2;16,8
70308556;1;3;19,8
70311519;1;1;23,1
70311519;1;2;26,8
70311519;1;3;9,9
70311519;1;4;22,7
70311519;1;5;23,0
70311519;1;6;21,2
70311519;1;7;17,6
70311519;1;8;21,4
70312536;1;1;37,2
70312536;1;2;37,1
70312536;1;3;36,0
70312536;1;4;34,3
70312536;1;5;33,2
70312536;1;6;36,0
70312536;1;7;35,4
70313655;1;1;15,3
70313655;1;2;14,7
70313655;1;3;11,5
70313655;1;4;12,9
70313655;1;5;12,6
70313655;1;6;14,3
70313655;1;7;21,5
70313655;1;8;16,1
70313655;1;10;17,4
70313655;1;11;23,6
70313655;1;13;22,4
70313655;1;15;22,6
70313655;1;16;24,2
70313655;1;17;24,1
70313655;1;18;16,5
70313655;1;19;25,5
70313655;1;20;19,8
70315561;1;1;27,8
70315561;1;2;27,7
70318533;1;1;21,1
70318533;1;2;18,5
70318533;1;3;17,0
70318533;1;4;13,3
70318533;1;5;11,4
70318533;1;6;15,5
70318533;1;8;20,4
70318533;1;14;10,2
70318533;1;15;15,5
70318573;1;1;33,4
70318573;1;2;34,5
70318573;1;3;31,4
70318573;1;4;34,2
70318573;1;5;29,5
70318573;1;6;19,2
70318573;1;7;33,2
70318573;1;8;20,2
70318573;1;9;32,0
70319557;1;1;18,8
70319557;1;2;10,6
70319557;1;3;16,2
70319557;1;4;19,4
70319557;1;5;14,1
70319557;1;6;16,8
70319557;1;7;19,2
70319557;1;8;16,1
70319557;1;9;16,1
70319557;1;10;20,9
70319557;1;13;13,8
70319557;1;14;9,5
70319557;1;15;19,0
70319557;1;16;17,9
70319557;1;17;15,5
70319557;1;18;16,7
70319557;1;19;16,1
70319557;1;20;17,6
70319557;1;22;17,9
70319557;1;23;15,6
