lokalita;plocha;kmen;dr_zkr;x_m;y_m;azimut_km;vzd_km;opak_ident_km;parez;pol_parez;vyklizeni_km;sous;zlom_vyvrat;dvojak;kmen_pred;parez_pred;sous_pred;zlom_vyvrat_pred;tloustka_km;mvyska;mod_vys;tloustka_km_pred;mvyska_pred;mod_vys_pred;pno;pno_pred;vzornik2;vzornik2_pred;d13_depl;mod_vys_depl;pozn_km
90295791;1;3;BK;5,8;1,67;73,9;6,04;;100;;;100;100;100;0;;;;23,3;0,0;23,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90295791;1;4;BK;9,01;1,39;81,2;9,12;;300;100;100;100;100;100;0;;;;38,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90295791;1;5;BK;1,52;6,26;13,6;6,44;;300;100;100;100;100;100;0;;;;24,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90295791;1;6;BK;1,06;4,97;12,0;5,08;;300;100;100;100;100;100;0;;;;12,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90295791;1;7;BK;0,24;4,69;2,9;4,7;;300;100;100;100;100;100;0;;;;34,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
90295791;1;8;BK;0,85;2,84;16,7;2,96;;100;;;100;100;100;0;;;;7,3;0,0;9,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90295791;1;9;BK;-1,42;1,65;319,3;2,18;;100;;;100;100;100;0;;;;10,5;0,0;13,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90295791;1;10;BK;-3,2;5,68;330,6;6,52;;300;100;100;100;100;100;0;;;;38,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90295791;1;11;BK;-8,26;5,63;304,3;10,0;;300;100;100;100;100;100;0;;;;35,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90295791;1;12;BK;-10,35;-1,19;263,4;10,42;;100;;;100;100;100;0;;;;38,0;0,0;28,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90295791;1;13;BK;-2,95;-4,81;211,5;5,64;;100;;;100;100;100;0;;;;23,2;0,0;23,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90295791;1;14;BK;-2,32;-6,81;198,8;7,19;;300;100;100;100;100;100;0;;;;34,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90295791;1;15;BK;-2,95;-10,78;195,3;11,18;;300;100;100;100;100;100;0;;;;30,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90295791;1;16;BK;5,27;-4,24;128,8;6,76;;100;;;100;100;100;0;;;;28,4;0,0;25,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90295791;1;17;BK;1,67;-1,58;133,4;2,3;;100;;;100;100;100;0;;;;15,3;20,7;18,7;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90295791;1;18;BK;0,97;-1,23;141,7;1,57;;100;;;100;300;100;0;;;;8,7;0,0;11,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90295791;1;19;BK;-0,26;-0,93;195,6;0,97;;100;;;100;100;100;0;;;;7,9;10,3;10,3;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90298787;1;1;HB;-1,01;-0,78;232,3;1,28;;100;;;100;100;100;0;;;;11,0;19,6;17,4;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90298787;1;2;HB;-3,47;-3,85;222,0;5,18;;100;;;100;100;100;0;;;;12,2;0,0;18,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298787;1;3;BO;-8,15;-1,7;258,2;8,33;;200;100;100;100;100;100;0;;;;39,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90298787;1;4;BK;-5,33;1,0;280,6;5,42;;100;;;100;100;100;0;;;;20,7;0,0;16,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298787;1;5;BK;-3,69;0,17;272,6;3,69;;100;;;100;100;100;0;;;;13,3;0,0;12,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298787;1;6;MD;-7,66;7,29;313,6;10,57;;200;100;100;100;100;100;0;;;;30,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90298787;1;7;BK;-3,02;3,71;320,9;4,78;;300;100;100;100;100;100;0;;;;32,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
90298787;1;8;MD;-1,5;5,27;344,1;5,48;;100;;;100;100;100;0;;;;30,2;25,7;25,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298787;1;9;BK;-4,8;4,38;312,4;6,5;;100;;;100;100;100;0;;;;14,5;0,0;13,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298787;1;10;JV;-0,27;1,91;352,0;1,93;;100;;;100;100;100;0;;;;21,8;25,4;22,3;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90298787;1;11;BK;-0,06;6,26;359,5;6,26;;100;;;100;100;100;0;;;;27,2;0,0;18,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298787;1;12;MD;3,84;4,79;38,7;6,14;;200;100;200;100;100;100;0;;;;23,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90298787;1;13;BK;3,0;3,96;37,1;4,97;;300;100;100;100;100;100;0;;;;28,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90298787;1;14;JV;3,82;-0,32;94,8;3,83;;100;;;100;100;100;0;;;;21,2;0,0;22,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298787;1;15;JV;6,43;-1,53;103,4;6,61;;100;;;100;100;100;0;;;;17,4;0,0;19,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298787;1;16;MD;7,13;0,77;83,8;7,17;;200;100;100;100;100;100;0;;;;30,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90298787;1;17;MD;8,94;2,83;72,4;9,38;;200;100;100;100;100;100;0;;;;31,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90298787;1;18;BK;10,31;3,15;73,0;10,78;;300;100;100;100;100;100;0;;;;32,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90298787;1;19;MD;4,89;-4,54;132,9;6,67;;100;;;100;100;100;0;;;;30,7;0,0;26,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298787;1;20;JV;3,38;-4,99;145,9;6,03;;100;;;100;100;100;0;;;;20,8;0,0;21,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298787;1;21;JV;2,2;-3,06;144,3;3,77;;300;100;100;100;100;100;0;;;;28,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
90298787;1;22;BK;0,28;-1,6;170,1;1,62;;300;100;100;100;100;100;0;;;;20,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
90298787;1;23;MD;-0,56;-5,44;185,9;5,47;;100;;;100;100;100;0;;;;29,7;0,0;25,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298787;1;24;MD;3,46;-9,79;160,5;10,38;;100;;;100;100;100;0;;;;32,1;0,0;26,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;1;MD;-0,32;-2,32;187,9;2,34;;100;;;100;100;100;0;;;;43,7;33,4;32,2;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90298803;1;2;BK;-0,4;-0,67;210,8;0,78;;100;;;100;100;100;0;;;;11,3;10,1;11,9;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90298803;1;3;DBZ;-1,75;-5,34;198,1;5,62;;100;;;100;100;100;0;;;;19,2;0,0;19,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;4;MD;-4,53;-5,74;218,3;7,31;;100;;;100;100;100;0;;;;37,2;0,0;30,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;5;BK;-5,45;-8,97;211,3;10,5;;100;;;100;100;100;0;;;;35,9;0,0;24,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;6;DBZ;-8,95;-6,04;236,0;10,8;;100;;;100;100;100;0;;;;35,1;0,0;24,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;7;MD;-7,14;1,57;282,4;7,31;;100;;;100;100;100;0;;;;37,9;0,0;30,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;8;MD;-6,62;4,67;305,2;8,1;;100;;;100;100;100;0;;;;35,5;0,0;30,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;9;MD;-9,83;4,62;295,2;10,86;;200;100;100;100;100;100;0;;;;48,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90298803;1;10;MD;-10,17;6,76;303,6;12,21;;100;;;100;100;100;0;;;;38,4;0,0;31,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;11;MD;-4,78;7,56;327,7;8,94;;200;100;100;100;100;100;0;;;;44,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90298803;1;12;MD;-2,38;8,94;345,1;9,25;;200;100;100;100;100;100;0;;;;46,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90298803;1;13;DBC;0,41;3,35;7,0;3,37;;100;;;100;100;100;0;;;;29,5;25,0;23,5;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90298803;1;14;DBZ;-0,55;1,01;331,4;1,15;;300;100;100;100;100;100;0;;;;25,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
90298803;1;15;BK;2,36;1,08;65,4;2,6;;100;;;300;300;100;0;;;;14,7;0,0;14,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;16;BK;6,35;5,05;51,5;8,11;;100;;;100;100;100;0;;;;36,9;0,0;24,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;17;BK;7,92;7,26;47,5;10,74;;200;100;100;100;100;100;0;;;;43,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90298803;1;18;MD;6,85;0,16;88,7;6,85;;100;;;100;100;100;0;;;;45,7;32,3;32,6;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90298803;1;19;BK;3,1;-2,52;129,1;4,0;;100;;;100;100;100;0;;;;15,2;0,0;15,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;20;DBZ;1,56;-2,51;148,1;2,96;;100;;;100;100;100;0;;;;26,9;22,2;22,7;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90298803;1;21;DBZ;2,1;-4,3;154,0;4,79;;100;;;100;100;100;0;;;;32,3;24,8;24,2;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90298803;1;22;BK;2,19;-8,32;165,3;8,6;;100;;;100;100;100;0;;;;36,3;0,0;24,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;23;DBZ;6,71;-10,41;147,2;12,39;;100;;;100;100;100;0;;;;32,0;0,0;24,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90298803;1;24;MD;8,75;-7,58;130,9;11,58;;200;100;100;100;100;100;0;;;;50,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90299799;1;1;BK;-1,49;-1,76;220,3;2,31;;100;;;100;100;100;0;;;;37,0;28,2;28,3;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90299799;1;2;BK;-2,08;-3,36;211,8;3,95;;100;;;100;100;100;0;;;;25,7;24,8;24,5;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90299799;1;3;MD;-7,96;-6,15;232,3;10,06;;200;100;100;100;100;100;0;;;;46,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90299799;1;4;JV;-10,34;-3,14;253,1;10,81;;100;;;100;100;100;0;;;;37,3;0,0;25,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90299799;1;5;MD;-6,49;-1,74;255,0;6,72;;100;;;100;100;100;0;;;;39,2;29,5;29,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;0
90299799;1;6;BK;-2,27;4,79;334,6;5,3;;100;;;100;100;100;0;;;;35,7;29,1;28,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90299799;1;7;BK;-7,41;6,09;309,4;9,59;;300;100;100;100;100;100;0;;;;33,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90299799;1;8;BK;-8,62;7,47;310,9;11,41;;100;;;100;100;200;0;;;;36,7;0,0;28,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90299799;1;9;BK;-4,52;9,79;335,2;10,78;;100;;;100;100;100;0;;;;32,8;0,0;27,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90299799;1;10;BK;-3,0;9,42;342,3;9,89;;100;;;100;100;100;0;;;;32,4;0,0;27,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90299799;1;11;BK;-1,53;8,98;350,3;9,11;;300;100;100;100;100;100;0;;;;38,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90299799;1;12;BK;5,28;9,29;29,6;10,69;;100;;;100;100;100;0;;;;32,4;0,0;27,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90299799;1;13;BK;8,42;1,68;78,7;8,59;;100;;;100;100;100;0;;;;32,4;0,0;27,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90299799;1;14;BK;5,88;-0,23;92,2;5,88;;100;;;100;100;100;0;;;;12,0;0,0;14,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90299799;1;15;BK;3,4;-2,8;129,5;4,4;;100;;;100;100;100;0;;;;36,2;28,4;28,1;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90299799;1;16;BK;4,6;-9,22;153,5;10,3;;100;;;100;100;100;0;;;;36,7;0,0;28,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90299799;1;17;BK;4,03;-10,96;159,8;11,68;;100;;;100;100;100;0;;;;31,0;0,0;26,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90299799;1;18;BK;-1,23;-11,52;186,1;11,59;;100;;;100;100;100;0;;;;31,5;0,0;26,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90299799;1;19;JV;-0,1;-2,36;182,4;2,36;;300;100;100;100;100;100;0;;;;28,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
90299799;1;20;MD;-0,7;4,29;350,7;4,35;;200;100;100;100;100;100;0;;;;25,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90302792;1;1;BK;-3,08;1,45;295,2;3,4;;100;;;100;100;100;0;;;;36,8;29,8;29,1;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90302792;1;2;BK;-3,94;0,65;279,4;3,99;;100;;;100;100;100;0;;;;13,6;0,0;16,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;3;BK;-7,32;0,02;270,2;7,32;;100;;;100;100;100;0;;;;39,1;0,0;29,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;4;BK;-9,84;3,66;290,4;10,5;;100;;;100;100;100;0;;;;35,2;0,0;28,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;5;BK;-6,89;7,52;317,5;10,2;;100;;;100;100;100;0;;;;35,3;0,0;28,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;6;BK;-0,72;9,65;355,7;9,68;;100;;;100;100;100;0;;;;31,3;0,0;27,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;7;BK;1,84;3,12;30,5;3,62;;100;;;100;100;100;0;;;;39,2;31,0;29,7;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90302792;1;8;BK;3,28;3,17;46,0;4,56;;100;;;100;100;100;0;;;;47,5;31,7;31,5;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90302792;1;9;BK;2,34;1,52;57,0;2,79;;100;;;100;100;100;0;;;;12,8;0,0;15,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;10;BK;7,01;8,2;40,5;10,79;;100;;;100;100;100;0;;;;32,8;0,0;27,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;11;BK;8,9;7,57;49,6;11,68;;100;;;100;100;100;0;;;;32,4;0,0;27,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;12;BK;4,91;-6,72;143,8;8,32;;100;;;100;100;100;0;;;;39,8;0,0;29,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;13;BK;2,9;-4,86;149,2;5,66;;100;;;100;100;100;0;;;;26,9;0,0;25,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;14;BK;2,94;-10,07;163,7;10,49;;100;;;100;100;100;0;;;;33,9;0,0;28,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;15;BK;0,22;-8,08;178,4;8,08;;100;;;100;100;100;0;;;;32,1;0,0;27,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;16;BK;-0,11;-1,8;183,5;1,8;;300;100;100;100;100;100;0;;;;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
90302792;1;17;BK;-2,55;-5,7;204,1;6,24;;300;100;100;100;100;100;0;;;;43,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
90302792;1;18;BK;-4,25;-6,59;212,8;7,84;;100;;;100;100;100;0;;;;44,3;0,0;30,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90302792;1;19;BK;-9,69;-3,18;251,8;10,2;;300;100;100;100;100;100;0;;;;35,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90303786;1;1;BK;4,47;0,14;88,2;4,47;;100;;;100;100;200;0;;;;50,1;29,9;31,5;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;dvojak
90303786;1;2;BK;4,33;6,75;32,7;8,02;;100;;;100;100;100;0;;;;39,7;0,0;29,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90303786;1;3;BK;1,64;5,17;17,6;5,42;;100;;;100;100;100;0;;;;40,8;33,3;29,7;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90303786;1;4;BK;-1,07;5,92;349,8;6,02;;100;;;100;100;100;0;;;;18,9;0,0;20,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90303786;1;5;BK;-9,24;3,32;289,8;9,82;;100;;;100;100;100;0;;;;58,8;0,0;32,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90303802;1;1;BK;0,55;-1,83;163,3;1,91;;100;;;100;600;100;0;;;;18,2;19,3;20,6;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;a,uschla spice
90303802;1;2;BK;1,73;-3,2;151,6;3,64;;100;;;100;100;100;0;;;;43,2;34,0;31,7;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90303802;1;3;BK;1,71;-9,84;170,1;9,99;;100;;;100;100;100;0;;;;33,5;0,0;28,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90303802;1;4;BK;-4,45;-7,38;211,1;8,62;;100;;;100;100;100;0;;;;39,7;0,0;30,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90303802;1;5;BK;-7,85;-7,24;227,3;10,68;;300;100;100;100;100;100;0;;;;31,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90303802;1;6;BK;-4,16;-2,92;234,9;5,08;;100;;;100;100;100;0;;;;31,2;29,0;28,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90303802;1;7;BK;-10,59;-0,55;267,0;10,6;;100;;;100;100;100;0;;;;36,7;0,0;30,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90303802;1;8;BK;-5,19;2,93;299,4;5,96;;100;;;100;100;100;0;;;;26,9;0,0;26,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90303802;1;9;BK;-3,77;6,57;330,2;7,57;;300;100;100;100;100;100;0;;;;30,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90303802;1;10;BK;-2,01;3,11;327,1;3,7;;100;;;100;100;100;0;;;;35,2;30,1;29,5;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90303802;1;11;BK;-1,57;2,19;324,4;2,69;;100;;;100;100;100;0;;;;13,7;0,0;16,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90303802;1;12;BK;1,13;3,41;18,3;3,59;;100;;;100;100;100;0;;;;14,4;0,0;17,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90303802;1;13;BK;0,43;4,17;5,9;4,19;;100;;;100;100;100;0;;;;14,0;0,0;16,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90303802;1;14;BK;2,41;5,0;25,7;5,55;;100;;;100;100;100;0;;;;24,9;0,0;25,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90303802;1;15;BK;3,14;8,68;19,9;9,23;;300;100;100;100;100;100;0;;;;42,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90303802;1;16;BK;5,48;1,08;78,9;5,59;;100;;;100;100;100;0;;;;31,3;0,0;28,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90303802;1;17;BK;11,66;-2,82;103,6;12,0;;300;100;100;100;100;100;0;;;;35,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90303802;1;18;BK;8,69;-6,72;127,7;10,99;;100;;;100;100;100;0;;;;33,1;0,0;28,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90304799;1;1;BK;1,56;0,82;62,3;1,76;;100;;;100;100;100;0;;;;8,6;0,0;10,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90304799;1;2;BK;2,45;0,19;85,6;2,46;;100;;;100;100;100;0;;;;7,2;0,0;8,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90304799;1;3;BK;5,37;-1,61;106,7;5,61;;100;;;100;100;100;0;;;;16,4;0,0;17,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90304799;1;4;BK;7,19;-4,87;124,1;8,68;;100;;;100;100;100;0;;;;32,2;0,0;24,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90304799;1;5;BK;1,12;-5,88;169,2;5,99;;100;;;100;100;200;0;;;;33,2;0,0;25,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90304799;1;6;BK;-3,51;3,02;310,7;4,63;;100;;;100;100;100;0;;;;20,8;0,0;20,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90304799;1;7;BK;-2,51;5,26;334,5;5,83;;300;100;100;100;100;100;0;;;;21,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90304799;1;8;BK;-1,67;6,41;345,4;6,62;;100;;;100;100;100;0;;;;20,7;0,0;20,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90304799;1;9;BK;0,22;-1,94;173,5;1,95;;300;100;100;100;100;100;0;;;;26,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
90304799;1;10;BK;1,34;-2,51;151,9;2,85;;100;;;100;100;100;0;;;;23,3;21,9;21,7;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90304799;1;11;BK;2,06;2,76;36,7;3,44;;300;100;100;100;100;100;0;;;;23,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
90304799;1;12;BK;2,88;3,88;36,6;4,83;;100;;;100;100;100;0;;;;21,9;0,0;21,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90304799;1;13;BK;3,91;2,45;57,9;4,61;;100;;;100;100;100;0;;;;18,4;0,0;19,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90304799;1;14;BK;6,08;2,02;71,6;6,41;;100;;;100;100;100;0;;;;16,2;0,0;17,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90309786;1;1;SM;4,08;1,68;67,6;4,41;;100;;;100;100;100;0;;;;18,1;0,0;18,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90309786;1;2;SM;9,46;1,49;81,0;9,58;;100;;;100;100;100;0;;;;30,1;0,0;24,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90309786;1;3;SM;4,18;-2,43;120,2;4,84;;200;100;100;100;100;100;0;;;;23,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90309786;1;4;SM;3,74;-4,49;140,2;5,84;;200;100;100;100;100;100;0;;;;25,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90309786;1;5;BK;-1,26;-10,27;187,0;10,35;;100;;;100;100;100;0;;;;43,8;0,0;29,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90309786;1;6;BK;-0,29;-10,05;181,7;10,05;;300;100;100;100;100;100;0;;;;45,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90309786;1;7;BK;-5,45;-9,55;209,7;11,0;;100;;;100;100;100;0;;;;34,5;0,0;27,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90309786;1;8;BK;-5,47;-8,02;214,3;9,71;;100;;;100;100;100;0;;;;36,4;0,0;27,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90309786;1;9;BK;-10,14;-4,77;244,8;11,21;;100;;;100;100;100;0;;;;36,5;0,0;27,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90309786;1;10;BK;-9,69;3,29;288,8;10,23;;100;;;100;100;100;0;;;;41,9;0,0;29,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90309786;1;11;BK;-5,28;3,93;306,7;6,58;;100;;;100;100;100;0;;;;31,1;0,0;26,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90309786;1;12;BK;-3,67;0,76;281,7;3,75;;100;;;100;100;100;0;;;;44,1;29,1;29,4;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
